year,month,day,hour,air_temp[C]_scale_10,dew_point_temp[C]_scale_10,wind_direction[degrees],wind_speed_rate[meters.per.second]_scale_10,coverage_code,precipitation[millimeters]_1Hour,precipitation[millimeters]_6Hour
2017,1,21,15,54,54,0,0,0,-9999,-9999
2017,1,21,16,82,81,0,0,0,-9999,-9999
2017,1,21,17,99,97,130,21,0,-9999,-9999
2017,1,21,18,111,92,0,0,0,-9999,-9999
2017,1,21,19,115,87,0,0,4,-9999,-9999
2017,1,21,20,112,85,120,15,0,-9999,-9999
2017,1,21,21,107,105,160,15,4,8,-9999
2017,1,21,22,97,97,120,26,0,-9999,-9999
2017,1,21,23,93,93,0,0,-9999,-9999,-9999
2017,1,22,0,91,91,0,0,-9999,-9999,8
2017,1,22,1,92,92,0,0,-9999,-9999,-9999
2017,1,22,2,94,94,0,0,-9999,-9999,-9999
2017,1,22,3,92,92,0,0,-9999,-9999,-9999
2017,1,22,4,92,92,0,0,-9999,-9999,-9999
2017,1,22,5,91,91,0,0,-9999,-9999,-9999
2017,1,22,6,87,87,0,0,-9999,-9999,-9999
2017,1,22,7,83,83,0,0,-9999,-9999,-9999
2017,1,22,8,78,78,0,0,-9999,3,-9999
2017,1,22,9,80,80,0,0,-9999,-9999,-9999
2017,1,22,10,80,80,0,0,-9999,-9999,-9999
2017,1,22,11,82,82,0,0,-9999,-9999,-9999
2017,1,22,12,86,86,140,36,-9999,-9999,3
2017,1,22,13,84,84,120,21,-9999,8,-9999
2017,1,22,14,82,82,130,26,-9999,-9999,-9999
2017,1,22,15,85,85,110,15,-9999,3,-9999
2017,1,22,16,99,99,130,15,-9999,-9999,-9999
2017,1,22,17,105,105,230,26,-9999,-9999,-9999
2017,1,22,18,120,91,200,46,-9999,-9999,13
2017,1,22,19,129,81,210,51,4,-9999,-9999
2017,1,22,20,110,104,160,36,-9999,-9999,-9999
2017,1,22,21,103,100,150,31,-9999,-9999,-9999
2017,1,22,22,97,97,110,15,-9999,-9999,-9999
2017,1,22,23,90,90,80,26,-9999,-9999,-9999
2017,1,23,0,88,88,110,26,9,-9999,-9999
2017,1,23,1,86,86,110,15,-9999,13,-9999
2017,1,23,2,83,83,90,31,-9999,38,-9999
2017,1,23,3,79,79,100,26,-9999,28,-9999
2017,1,23,4,77,77,110,41,-9999,53,-9999
2017,1,23,5,75,75,100,46,-9999,58,-9999
2017,1,23,6,73,73,110,46,-9999,33,226
2017,1,23,7,71,71,100,41,-9999,38,-9999
2017,1,23,8,71,71,100,36,-9999,38,-9999
2017,1,23,9,72,72,80,26,-9999,56,-9999
2017,1,23,10,70,70,120,26,-9999,28,-9999
2017,1,23,11,62,62,110,15,-9999,20,-9999
2017,1,23,12,61,61,0,0,-9999,-9999,183
2017,1,23,13,60,60,110,15,-9999,5,-9999
2017,1,23,14,60,60,0,0,-9999,3,-9999
2017,1,23,15,66,66,40,36,-9999,5,-9999
2017,1,23,16,65,65,30,26,-9999,-9999,-9999
2017,1,23,17,66,63,20,26,0,3,-9999
2017,1,23,18,71,55,340,36,0,8,23
2017,1,23,19,65,51,310,31,-9999,5,-9999
2017,1,23,20,66,58,280,36,-9999,-9999,-9999
2017,1,23,21,70,61,320,46,-9999,-9999,-9999
2017,1,23,22,71,39,330,57,-9999,-9999,-9999
2017,1,23,23,63,51,350,41,-9999,-9999,-9999
2017,1,24,0,62,50,330,31,-9999,-9999,5
2017,1,24,1,64,50,340,46,-9999,-9999,-9999
2017,1,24,2,62,43,350,46,-9999,-9999,-9999
2017,1,24,3,58,46,320,31,-9999,5,-9999
2017,1,24,4,57,42,320,57,-9999,-9999,-9999
2017,1,24,5,53,46,320,21,-9999,3,-9999
2017,1,24,6,46,42,310,82,-9999,13,20
2017,1,24,7,42,40,300,124,-9999,3,-9999
2017,1,24,8,36,36,290,149,-9999,3,-9999
2017,1,24,9,34,34,300,134,-9999,-9999,-9999
2017,1,24,10,31,31,300,149,-9999,-9999,-9999
2017,1,24,11,31,31,290,144,-9999,-9999,-9999
2017,1,24,12,29,29,300,134,-9999,-9999,5
2017,1,24,13,26,26,300,98,-9999,-9999,-9999
2017,1,24,14,25,25,300,149,-9999,3,-9999
2017,1,24,15,28,28,300,113,-9999,-9999,-9999
2017,1,24,16,31,31,290,108,-9999,-9999,-9999
2017,1,24,17,31,31,300,118,-9999,-9999,-9999
2017,1,24,18,36,30,290,139,-9999,-9999,3
2017,1,24,19,40,27,290,124,-9999,-9999,-9999
2017,1,24,20,42,21,290,82,-9999,-9999,-9999
2017,1,24,21,41,25,290,82,-9999,-9999,-9999
2017,1,24,22,36,25,280,98,-9999,-9999,-9999
2017,1,24,23,32,21,280,82,-9999,-9999,-9999
2017,1,25,0,30,13,280,88,4,-9999,-9999
2017,1,25,1,27,12,280,98,0,-9999,-9999
2017,1,25,2,25,10,280,82,0,-9999,-9999
2017,1,25,3,27,-1,280,72,0,-9999,-9999
2017,1,25,4,35,-12,290,93,0,-9999,-9999
2017,1,25,5,40,-21,290,41,0,-9999,-9999
2017,1,25,6,50,-46,280,77,0,-9999,-9999
2017,1,25,7,45,-55,270,46,0,-9999,-9999
2017,1,25,8,41,-60,280,41,0,-9999,-9999
2017,1,25,9,40,-64,290,31,0,-9999,-9999
2017,1,25,10,49,-77,290,51,0,-9999,-9999
2017,1,25,11,70,-113,290,62,0,-9999,-9999
2017,1,25,12,78,-92,270,62,0,-9999,-9999
2017,1,25,13,80,-65,280,51,0,-9999,-9999
2017,1,25,14,98,-56,280,62,0,-9999,-9999
2017,1,25,15,115,-64,280,82,0,-9999,-9999
2017,1,25,16,137,-62,270,51,0,-9999,-9999
2017,1,25,17,159,-56,280,41,0,-9999,-9999
2017,1,25,18,166,-58,310,36,0,-9999,-9999
2017,1,25,19,173,-49,300,21,0,-9999,-9999
2017,1,25,20,180,-35,280,41,0,-9999,-9999
2017,1,25,21,156,-39,300,46,0,-9999,-9999
2017,1,25,22,145,-40,280,21,0,-9999,-9999
2017,1,25,23,117,-4,0,0,0,-9999,-9999
2017,1,26,0,85,12,0,0,0,-9999,-9999
2017,1,26,1,64,16,0,0,0,-9999,-9999
2017,1,26,2,72,15,0,0,4,-9999,-9999
2017,1,26,3,76,23,0,0,-9999,-9999,-9999
2017,1,26,4,80,26,0,0,-9999,-9999,-9999
2017,1,26,5,87,23,0,0,4,-9999,-9999
2017,1,26,6,95,42,310,15,4,-9999,-9999
2017,1,26,7,94,57,0,0,-9999,-9999,-9999
2017,1,26,8,88,82,0,0,4,-9999,-9999
2017,1,26,9,102,97,300,88,4,5,-9999
2017,1,26,10,96,69,290,62,-9999,-9999,-9999
2017,1,26,11,95,56,300,72,4,-9999,-9999
2017,1,26,12,92,43,290,93,4,3,8
2017,1,26,13,81,22,290,77,4,-9999,-9999
2017,1,26,14,66,-6,290,51,4,-9999,-9999
2017,1,26,15,62,-23,280,108,-9999,-9999,-9999
2017,1,26,16,56,-42,290,98,4,-9999,-9999
2017,1,26,17,51,-46,300,93,-9999,-9999,-9999
2017,1,26,18,36,-45,310,113,4,-9999,-9999
2017,1,26,19,39,-46,310,67,-9999,-9999,-9999
2017,1,26,20,30,-47,310,93,4,-9999,-9999
2017,1,26,21,34,-50,310,93,-9999,-9999,-9999
2017,1,26,22,19,-54,310,82,0,-9999,-9999
2017,1,26,23,8,-53,310,88,0,-9999,-9999
2017,1,27,0,1,-52,300,88,-9999,-9999,-9999
2017,1,27,1,-1,-53,310,93,4,-9999,-9999
2017,1,27,2,-8,-56,300,113,4,-9999,-9999
2017,1,27,3,-10,-58,300,108,0,-9999,-9999
2017,1,27,4,-10,-57,280,82,-9999,-9999,-9999
2017,1,27,5,-12,-56,290,88,-9999,-9999,-9999
2017,1,27,6,-13,-51,290,88,-9999,-9999,-9999
2017,1,27,7,-16,-55,290,93,-9999,-9999,-9999
2017,1,27,8,-15,-67,290,103,-9999,-9999,-9999
2017,1,27,9,-16,-68,290,93,-9999,-9999,-9999
2017,1,27,10,-18,-74,290,139,-9999,-9999,-9999
2017,1,27,11,-20,-71,300,118,-9999,-9999,-9999
2017,1,27,12,-20,-75,300,108,-9999,-9999,-9999
2017,1,27,13,-21,-73,280,72,-9999,-9999,-9999
2017,1,27,14,-20,-71,300,88,-9999,-9999,-9999
2017,1,27,15,-20,-67,290,82,-9999,-9999,-9999
2017,1,27,16,-20,-66,300,88,-9999,-9999,-9999
2017,1,27,17,-25,-65,310,88,-9999,-9999,-9999
2017,1,27,18,-21,-71,280,108,-9999,-9999,-9999
2017,1,27,19,-21,-76,290,108,-9999,-9999,-9999
2017,1,27,20,-22,-75,290,103,-9999,-9999,-9999
2017,1,27,21,-25,-68,300,88,-9999,-9999,-9999
2017,1,27,22,-28,-73,290,93,-9999,-9999,-9999
2017,1,27,23,-29,-75,300,88,-9999,-9999,-9999
2017,1,28,0,-30,-74,300,88,-9999,-9999,-9999
2017,1,28,1,-34,-78,290,113,-9999,-9999,-9999
2017,1,28,2,-40,-91,310,124,-9999,-9999,-9999
2017,1,28,3,-45,-95,300,108,-9999,-9999,-9999
2017,1,28,4,-48,-92,290,93,4,-9999,-9999
2017,1,28,5,-46,-92,290,108,0,-9999,-9999
2017,1,28,6,-42,-85,290,98,0,-9999,-9999
2017,1,28,7,-38,-82,290,124,0,-9999,-9999
2017,1,28,8,-31,-81,290,124,0,-9999,-9999
2017,1,28,9,-25,-85,290,113,-9999,-9999,-9999
2017,1,28,10,-23,-86,290,113,-9999,-9999,-9999
2017,1,28,11,-25,-85,290,98,-9999,-9999,-9999
2017,1,28,12,-27,-88,290,67,0,-9999,-9999
2017,1,28,13,-30,-89,290,72,0,-9999,-9999
2017,1,28,14,-30,-91,290,118,0,-9999,-9999
2017,1,28,15,-26,-99,300,82,0,-9999,-9999
2017,1,28,16,-10,-105,310,93,0,-9999,-9999
2017,1,28,17,0,-86,310,103,0,-9999,-9999
2017,1,28,18,8,-87,310,62,0,-9999,-9999
2017,1,28,19,21,-99,290,103,0,-9999,-9999
2017,1,28,20,30,-111,300,77,0,-9999,-9999
2017,1,28,21,29,-115,290,51,0,-9999,-9999
2017,1,28,22,26,-112,280,51,0,-9999,-9999
2017,1,28,23,16,-105,270,26,0,-9999,-9999
2017,1,29,0,4,-98,270,26,0,-9999,-9999
2017,1,29,1,1,-95,300,41,0,-9999,-9999
2017,1,29,2,5,-95,290,62,0,-9999,-9999
2017,1,29,3,15,-100,280,62,4,-9999,-9999
2017,1,29,4,15,-99,280,51,0,-9999,-9999
2017,1,29,5,17,-95,280,51,-9999,-9999,-9999
2017,1,29,6,18,-90,280,77,-9999,-9999,-9999
2017,1,29,7,15,-84,280,82,-9999,-9999,-9999
2017,1,29,8,5,-73,290,51,-9999,-9999,-9999
2017,1,29,9,0,-53,290,46,-9999,-9999,-9999
2017,1,29,10,-1,-55,300,57,-9999,-9999,-9999
2017,1,29,11,-2,-68,300,51,0,-9999,-9999
2017,1,29,12,-2,-72,270,31,-9999,-9999,-9999
2017,1,29,13,-5,-65,300,31,-9999,-9999,-9999
2017,1,29,14,-5,-66,280,26,0,-9999,-9999
2017,1,29,15,0,-75,260,36,-9999,-9999,-9999
2017,1,29,16,0,-65,300,46,-9999,-9999,-9999
2017,1,29,17,0,-57,270,31,-9999,-9999,-9999
2017,1,29,18,10,-60,300,62,-9999,-9999,-9999
2017,1,29,19,11,-47,300,46,4,-9999,-9999
2017,1,29,20,6,-33,310,41,-9999,-9999,-9999
2017,1,29,21,0,-20,290,31,4,-9999,-9999
2017,1,29,22,-2,-27,280,36,-9999,-9999,-9999
2017,1,29,23,-6,-31,290,51,-9999,-9999,-9999
2017,1,30,0,-5,-33,280,41,-9999,-9999,-9999
2017,1,30,1,-16,-36,290,82,-9999,-9999,-9999
2017,1,30,2,-22,-55,300,98,-9999,-9999,-9999
2017,1,30,3,-30,-50,290,88,-9999,-9999,-9999
2017,1,30,4,-36,-56,300,67,-9999,-9999,-9999
2017,1,30,5,-45,-65,290,98,-9999,3,-9999
2017,1,30,6,-41,-76,310,93,-9999,-9999,3
2017,1,30,7,-45,-73,300,118,-9999,3,-9999
2017,1,30,8,-50,-68,300,93,-9999,-9999,-9999
2017,1,30,9,-51,-84,310,134,-9999,-9999,-9999
2017,1,30,10,-54,-84,290,129,-9999,-9999,-9999
2017,1,30,11,-67,-116,290,134,0,-9999,-9999
2017,1,30,12,-70,-127,310,103,0,-9999,3
2017,1,30,13,-67,-117,290,129,0,-9999,-9999
2017,1,30,14,-65,-125,300,144,0,-9999,-9999
2017,1,30,15,-56,-116,290,160,0,-9999,-9999
2017,1,30,16,-45,-113,300,144,0,-9999,-9999
2017,1,30,17,-32,-106,290,113,0,-9999,-9999
2017,1,30,18,-20,-103,290,118,0,-9999,-9999
2017,1,30,19,-15,-111,300,124,0,-9999,-9999
2017,1,30,20,-4,-108,290,108,0,-9999,-9999
2017,1,30,21,-3,-107,290,88,0,-9999,-9999
2017,1,30,22,-5,-108,290,67,0,-9999,-9999
2017,1,30,23,-10,-102,280,62,0,-9999,-9999
2017,1,31,0,-13,-97,290,57,0,-9999,-9999
2017,1,31,1,-13,-92,280,72,0,-9999,-9999
2017,1,31,2,-10,-92,280,82,0,-9999,-9999
2017,1,31,3,-6,-91,280,62,0,-9999,-9999
2017,1,31,4,-1,-90,280,41,0,-9999,-9999
2017,1,31,5,0,-86,270,31,0,-9999,-9999
2017,1,31,6,-9,-78,280,31,0,-9999,-9999
2017,1,31,7,0,-68,280,36,0,-9999,-9999
2017,1,31,8,3,-55,280,41,0,-9999,-9999
2017,1,31,9,-13,-55,270,26,0,-9999,-9999
2017,1,31,10,-10,-50,300,26,0,-9999,-9999
2017,1,31,11,9,-40,260,31,0,-9999,-9999
2017,1,31,12,51,-35,280,36,0,-9999,-9999
2017,1,31,13,65,-30,280,77,0,-9999,-9999
2017,1,31,14,72,-25,280,51,0,-9999,-9999
2017,1,31,15,78,-40,280,82,0,-9999,-9999
2017,1,31,16,95,-72,290,82,0,-9999,-9999
2017,1,31,17,104,-88,280,88,0,-9999,-9999
2017,1,31,18,112,-105,300,129,0,-9999,-9999
2017,1,31,19,109,-99,290,103,0,-9999,-9999
2017,1,31,20,120,-94,280,98,0,-9999,-9999
2017,1,31,21,125,-94,270,67,0,-9999,-9999
2017,1,31,22,115,-102,290,88,0,-9999,-9999
2017,1,31,23,104,-98,280,57,0,-9999,-9999
2017,2,1,0,97,-91,270,62,0,-9999,-9999
2017,2,1,1,95,-84,270,57,0,-9999,-9999
2017,2,1,2,92,-77,270,67,0,-9999,-9999
2017,2,1,3,88,-71,270,31,0,-9999,-9999
2017,2,1,4,72,-60,290,31,0,-9999,-9999
2017,2,1,5,48,-49,280,36,0,-9999,-9999
2017,2,1,6,40,-52,300,21,0,-9999,-9999
2017,2,1,7,18,-45,290,15,0,-9999,-9999
2017,2,1,8,17,-47,300,15,0,-9999,-9999
2017,2,1,9,1,-45,0,0,0,-9999,-9999
2017,2,1,10,-2,-44,0,0,0,-9999,-9999
2017,2,1,11,-11,-44,0,0,0,-9999,-9999
2017,2,1,12,-4,-45,280,21,0,-9999,-9999
2017,2,1,13,-5,-46,280,15,0,-9999,-9999
2017,2,1,14,7,-40,290,21,0,-9999,-9999
2017,2,1,15,33,-23,0,0,0,-9999,-9999
2017,2,1,16,99,4,300,36,0,-9999,-9999
2017,2,1,17,117,7,290,41,0,-9999,-9999
2017,2,1,18,131,0,270,98,4,-9999,-9999
2017,2,1,19,135,0,300,57,0,-9999,-9999
2017,2,1,20,147,8,300,62,4,-9999,-9999
2017,2,1,21,142,15,300,26,0,-9999,-9999
2017,2,1,22,135,20,300,51,0,-9999,-9999
2017,2,1,23,122,25,290,46,0,-9999,-9999
2017,2,2,0,91,23,290,26,0,-9999,-9999
2017,2,2,1,78,22,280,26,4,-9999,-9999
2017,2,2,2,92,30,260,57,4,-9999,-9999
2017,2,2,3,86,28,280,21,4,-9999,-9999
2017,2,2,4,82,20,280,41,0,-9999,-9999
2017,2,2,5,76,12,270,15,0,-9999,-9999
2017,2,2,6,68,15,270,21,0,-9999,-9999
2017,2,2,7,66,15,300,26,0,-9999,-9999
2017,2,2,8,67,13,270,26,4,-9999,-9999
2017,2,2,9,65,14,280,31,4,-9999,-9999
2017,2,2,10,65,12,280,46,0,-9999,-9999
2017,2,2,11,62,10,280,36,0,-9999,-9999
2017,2,2,12,53,8,300,41,0,-9999,-9999
2017,2,2,13,45,10,290,41,0,-9999,-9999
2017,2,2,14,45,2,290,46,0,-9999,-9999
2017,2,2,15,50,0,280,62,0,-9999,-9999
2017,2,2,16,50,-15,280,46,0,-9999,-9999
2017,2,2,17,57,-23,290,31,0,-9999,-9999
2017,2,2,18,65,-37,290,62,0,-9999,-9999
2017,2,2,19,73,-57,290,67,0,-9999,-9999
2017,2,2,20,84,-50,310,62,0,-9999,-9999
2017,2,2,21,82,-41,310,62,0,-9999,-9999
2017,2,2,22,69,-37,300,57,0,-9999,-9999
2017,2,2,23,60,-47,280,36,0,-9999,-9999
2017,2,3,0,51,-46,270,41,0,-9999,-9999
2017,2,3,1,50,-47,290,51,4,-9999,-9999
2017,2,3,2,40,-50,280,41,0,-9999,-9999
2017,2,3,3,37,-51,280,46,-9999,-9999,-9999
2017,2,3,4,35,-57,280,57,-9999,-9999,-9999
2017,2,3,5,33,-61,270,36,4,-9999,-9999
2017,2,3,6,30,-62,290,31,4,-9999,-9999
2017,2,3,7,30,-65,270,21,4,-9999,-9999
2017,2,3,8,30,-65,270,26,4,-9999,-9999
2017,2,3,9,29,-63,0,0,0,-9999,-9999
2017,2,3,10,25,-65,280,31,4,-9999,-9999
2017,2,3,11,23,-60,300,41,-9999,-9999,-9999
2017,2,3,12,20,-50,290,21,-9999,-9999,-9999
2017,2,3,13,20,-50,270,21,-9999,-9999,-9999
2017,2,3,14,15,-41,270,21,-9999,-9999,-9999
2017,2,3,15,18,-43,300,31,-9999,-9999,-9999
2017,2,3,16,26,-38,290,31,-9999,-9999,-9999
2017,2,3,17,30,-45,310,51,-9999,-9999,-9999
2017,2,3,18,21,-63,300,67,-9999,-9999,-9999
2017,2,3,19,17,-86,290,72,-9999,-9999,-9999
2017,2,3,20,15,-105,300,93,-9999,-9999,-9999
2017,2,3,21,5,-118,300,98,-9999,-9999,-9999
2017,2,3,22,-5,-146,300,82,4,-9999,-9999
2017,2,3,23,-16,-131,310,88,4,-9999,-9999
2017,2,4,0,-28,-178,310,93,0,-9999,-9999
2017,2,4,1,-39,-175,300,82,0,-9999,-9999
2017,2,4,2,-46,-159,320,72,0,-9999,-9999
2017,2,4,3,-51,-159,330,31,0,-9999,-9999
2017,2,4,4,-56,-165,320,51,0,-9999,-9999
2017,2,4,5,-62,-163,310,36,0,-9999,-9999
2017,2,4,6,-67,-176,310,36,0,-9999,-9999
2017,2,4,7,-73,-186,300,62,0,-9999,-9999
2017,2,4,8,-80,-170,290,57,0,-9999,-9999
2017,2,4,9,-85,-171,290,62,0,-9999,-9999
2017,2,4,10,-88,-170,250,31,0,-9999,-9999
2017,2,4,11,-91,-170,290,36,0,-9999,-9999
2017,2,4,12,-92,-173,290,51,0,-9999,-9999
2017,2,4,13,-90,-172,290,26,0,-9999,-9999
2017,2,4,14,-60,-204,0,0,0,-9999,-9999
2017,2,4,15,-39,-209,0,0,0,-9999,-9999
2017,2,4,16,5,-203,140,31,0,-9999,-9999
2017,2,4,17,14,-182,120,31,0,-9999,-9999
2017,2,4,18,25,-221,150,46,0,-9999,-9999
2017,2,4,19,22,-182,140,31,0,-9999,-9999
2017,2,4,20,28,-222,190,31,0,-9999,-9999
2017,2,4,21,19,-205,150,26,0,-9999,-9999
2017,2,4,22,3,-199,150,31,0,-9999,-9999
2017,2,4,23,-12,-193,130,21,0,-9999,-9999
2017,2,5,0,-20,-191,140,21,0,-9999,-9999
2017,2,5,1,-31,-170,0,0,0,-9999,-9999
2017,2,5,2,-22,-183,0,0,0,-9999,-9999
2017,2,5,3,-23,-180,50,21,0,-9999,-9999
2017,2,5,4,-27,-174,130,15,0,-9999,-9999
2017,2,5,5,-20,-171,290,21,-9999,-9999,-9999
2017,2,5,6,-15,-168,340,26,-9999,-9999,-9999
2017,2,5,7,-12,-170,210,26,4,-9999,-9999
2017,2,5,8,-13,-158,0,0,-9999,-9999,-9999
2017,2,5,9,-10,-135,0,0,-9999,-9999,-9999
2017,2,5,10,-2,-113,270,26,-9999,-9999,-9999
2017,2,5,11,4,-90,280,41,4,-9999,-9999
2017,2,5,12,12,-60,290,72,4,-9999,-9999
2017,2,5,13,20,-40,290,98,4,-9999,-9999
2017,2,5,14,26,-25,290,82,0,-9999,-9999
2017,2,5,15,35,-13,290,103,0,-9999,-9999
2017,2,5,16,42,-1,290,118,4,-9999,-9999
2017,2,5,17,47,0,290,103,0,-9999,-9999
2017,2,5,18,51,-3,290,93,0,-9999,-9999
2017,2,5,19,54,-4,290,113,0,-9999,-9999
2017,2,5,20,66,-6,290,108,0,-9999,-9999
2017,2,5,21,61,-5,290,62,0,-9999,-9999
2017,2,5,22,55,-5,300,41,0,-9999,-9999
2017,2,5,23,46,-5,270,31,0,-9999,-9999
2017,2,6,0,37,-5,290,15,0,-9999,-9999
2017,2,6,1,24,-8,200,15,0,-9999,-9999
2017,2,6,2,29,-5,0,0,0,-9999,-9999
2017,2,6,3,33,0,0,0,0,-9999,-9999
2017,2,6,4,31,-1,290,26,0,-9999,-9999
2017,2,6,5,14,-8,310,31,0,-9999,-9999
2017,2,6,6,12,4,300,26,0,-9999,-9999
2017,2,6,7,8,-12,300,31,0,-9999,-9999
2017,2,6,8,13,-5,280,26,0,-9999,-9999
2017,2,6,9,24,0,230,15,0,-9999,-9999
2017,2,6,10,0,-5,280,26,0,-9999,-9999
2017,2,6,11,-4,-7,0,0,0,-9999,-9999
2017,2,6,12,-4,-10,0,0,0,-9999,-9999
2017,2,6,13,-13,-13,0,0,0,-9999,-9999
2017,2,6,14,21,-16,0,0,0,-9999,-9999
2017,2,6,15,65,-1,0,0,0,-9999,-9999
2017,2,6,16,135,-73,170,21,0,-9999,-9999
2017,2,6,17,153,-73,170,31,0,-9999,-9999
2017,2,6,18,152,-41,150,41,0,-9999,-9999
2017,2,6,19,147,-31,200,36,0,-9999,-9999
2017,2,6,20,159,-33,190,46,0,-9999,-9999
2017,2,6,21,157,-35,220,41,0,-9999,-9999
2017,2,6,22,140,-27,130,15,-9999,-9999,-9999
2017,2,6,23,127,-17,210,31,-9999,-9999,-9999
2017,2,7,0,117,-14,190,15,4,-9999,-9999
2017,2,7,1,112,-8,0,0,0,-9999,-9999
2017,2,7,2,101,1,0,0,0,-9999,-9999
2017,2,7,3,95,4,140,15,0,-9999,-9999
2017,2,7,4,84,5,0,0,0,-9999,-9999
2017,2,7,5,69,6,0,0,0,-9999,-9999
2017,2,7,6,56,6,0,0,4,-9999,-9999
2017,2,7,7,45,8,0,0,0,-9999,-9999
2017,2,7,8,52,13,0,0,0,-9999,-9999
2017,2,7,9,44,11,0,0,0,-9999,-9999
2017,2,7,10,45,15,270,21,0,-9999,-9999
2017,2,7,11,51,33,160,21,0,-9999,-9999
2017,2,7,12,55,40,0,0,4,-9999,-9999
2017,2,7,13,55,43,0,0,0,-9999,-9999
2017,2,7,14,72,44,0,0,0,-9999,-9999
2017,2,7,15,131,76,0,0,0,-9999,-9999
2017,2,7,16,133,81,230,26,0,-9999,-9999
2017,2,7,17,145,74,190,31,4,-9999,-9999
2017,2,7,18,149,77,210,62,0,-9999,-9999
2017,2,7,19,150,65,210,57,0,-9999,-9999
2017,2,7,20,158,49,210,46,0,-9999,-9999
2017,2,7,21,156,52,180,41,0,-9999,-9999
2017,2,7,22,140,59,200,62,0,-9999,-9999
2017,2,7,23,127,62,190,41,4,-9999,-9999
2017,2,8,0,119,67,0,0,0,-9999,-9999
2017,2,8,1,119,65,240,31,0,-9999,-9999
2017,2,8,2,108,75,170,26,0,-9999,-9999
2017,2,8,3,102,79,200,15,0,-9999,-9999
2017,2,8,4,103,70,250,26,0,-9999,-9999
2017,2,8,5,88,63,300,21,0,-9999,-9999
2017,2,8,6,81,71,0,0,0,-9999,-9999
2017,2,8,7,75,63,290,26,0,-9999,-9999
2017,2,8,8,95,55,290,31,0,-9999,-9999
2017,2,8,9,67,50,20,15,0,-9999,-9999
2017,2,8,10,92,70,300,26,-9999,-9999,-9999
2017,2,8,11,97,72,300,36,-9999,-9999,-9999
2017,2,8,12,97,71,300,41,-9999,-9999,-9999
2017,2,8,13,101,72,300,98,0,-9999,-9999
2017,2,8,14,108,77,280,77,0,-9999,-9999
2017,2,8,15,111,76,310,67,0,-9999,-9999
2017,2,8,16,115,71,290,57,0,-9999,-9999
2017,2,8,17,115,66,310,62,0,-9999,-9999
2017,2,8,18,115,65,280,36,0,-9999,-9999
2017,2,8,19,122,61,300,41,0,-9999,-9999
2017,2,8,20,132,60,310,51,0,-9999,-9999
2017,2,8,21,135,55,310,31,0,-9999,-9999
2017,2,8,22,129,50,0,0,4,-9999,-9999
2017,2,8,23,121,61,0,0,4,-9999,-9999
2017,2,9,0,118,70,200,36,4,-9999,-9999
2017,2,9,1,112,82,280,46,-9999,-9999,-9999
2017,2,9,2,101,97,200,36,0,15,-9999
2017,2,9,3,101,95,180,21,4,-9999,-9999
2017,2,9,4,105,100,220,26,4,-9999,-9999
2017,2,9,5,80,76,300,46,-9999,53,-9999
2017,2,9,6,82,80,290,93,-9999,28,97
2017,2,9,7,73,51,290,21,4,3,-9999
2017,2,9,8,65,41,300,93,-9999,-9999,-9999
2017,2,9,9,42,27,290,129,-9999,-9999,-9999
2017,2,9,10,13,-4,310,118,4,-9999,-9999
2017,2,9,11,6,-28,310,124,4,-9999,-9999
2017,2,9,12,-10,-22,300,113,-9999,-9999,3
2017,2,9,13,-12,-54,310,149,-9999,-9999,-9999
2017,2,9,14,-12,-66,310,124,4,-9999,-9999
2017,2,9,15,-14,-65,300,98,4,-9999,-9999
2017,2,9,16,-22,-61,300,88,-9999,-9999,-9999
2017,2,9,17,-19,-72,300,88,4,-9999,-9999
2017,2,9,18,-27,-64,310,113,-9999,-9999,-9999
2017,2,9,19,-23,-87,300,113,4,-9999,-9999
2017,2,9,20,-35,-63,290,108,-9999,-9999,-9999
2017,2,9,21,-37,-65,300,113,-9999,-9999,-9999
2017,2,9,22,-33,-87,300,108,0,-9999,-9999
2017,2,9,23,-38,-102,300,144,0,-9999,-9999
2017,2,10,0,-41,-111,300,129,0,-9999,-9999
2017,2,10,1,-46,-120,290,154,0,-9999,-9999
2017,2,10,2,-52,-125,300,154,0,-9999,-9999
2017,2,10,3,-56,-124,300,129,0,-9999,-9999
2017,2,10,4,-60,-130,290,124,0,-9999,-9999
2017,2,10,5,-63,-135,300,62,0,-9999,-9999
2017,2,10,6,-65,-138,340,15,0,-9999,-9999
2017,2,10,7,-66,-135,200,26,0,-9999,-9999
2017,2,10,8,-66,-137,260,51,0,-9999,-9999
2017,2,10,9,-70,-141,280,77,0,-9999,-9999
2017,2,10,10,-71,-145,300,36,0,-9999,-9999
2017,2,10,11,-69,-143,280,36,0,-9999,-9999
2017,2,10,12,-66,-146,260,41,0,-9999,-9999
2017,2,10,13,-65,-148,280,21,0,-9999,-9999
2017,2,10,14,-60,-137,290,31,-9999,-9999,-9999
2017,2,10,15,-27,-149,0,0,0,-9999,-9999
2017,2,10,16,24,-184,0,0,4,-9999,-9999
2017,2,10,17,23,-109,0,0,4,-9999,-9999
2017,2,10,18,66,-151,200,15,0,-9999,-9999
2017,2,10,19,65,-113,200,41,0,-9999,-9999
2017,2,10,20,59,-118,210,36,0,-9999,-9999
2017,2,10,21,54,-130,200,57,0,-9999,-9999
2017,2,10,22,51,-120,200,57,0,-9999,-9999
2017,2,10,23,46,-110,200,31,0,-9999,-9999
